,ID,region,name,star,rating,num_review,basic_info,review
61,3020695,1,골든튤립 해운대 호텔 &스위트,0,4.7,1474,"· 해운대 중심부에 위치한 골든 튤립 해운대 호텔&스위트는 한국의 대표 휴양지인 해운대 내 최고의 위치에 자리잡고 있는 풀 서비스드 레지던스 호텔입니다· 골든 튤립 해운대 호텔은 지상 20층, 527객실에 초고속 인터넷, 네스프레소, 세탁기, 전자레인지, 비데, LG스타일러 등을 구비해 비즈니스 고객과 레저 및 가족 단위의 다양한 고객의 만족도를 높일 수 있도록 편의 시설을 갖추고 있습니다.· 골든 튤립 해운대 호텔 & 스위트는 루브르 호텔 그룹 계열의 4성급 호텔인 세계적인 관광지 중 하나인 부산 해운대 해수욕장에 위치해 있으며, 달맞이, 동백섬, 미포 유람선, LCT 등 도심에서 비즈니스와 함께 천혜의 자연을 만끽 할 수 있습니다",
62,3018575,1,해운대 썬클라우드 호텔,0,4.2,545,· 모던한 인테리어의 객실을 보유한 해운대 썬클라우드 호텔입니다.· 호텔 바로 앞에 해운대 바닷가가 있으며 전망도 좋고 주변에 식당도 많아서 편리하고 추억에 남을 해운대 여행 숙소를 제공합니다!· 정기적인 방역으로 코로나19로부터 안심할 수 있는 호텔입니다.,
63,3016625,1,파크 하얏트 부산,5,5.0,518,"· 전면 유리창을 통해 아름다운 해운대 바다 전경과 광안대교 야경을 담은 69개의 스위트룸을 포함한 총 269개의 객실을 보유하고 있습니다.· 세계적인 건축 거장 다니엘 리베스킨트가 부산 바다에서 영감을 얻어 파도의 물결이 형상화된 유려한 곡선이 돋보이는 아름다운 호텔 외관을 디자인을 감상해보세요.· 부산전시컨벤션센터 벡스코와 해운대 해수욕장, 동백섬으로 접근하기 쉬운 위치에 자리한 5성급 호텔입니다.",
65,3015335,1,아스티호텔 부산역,4,4.8,863,· 아스티 호텔 부산은 부산의 관문 부산역에서 도보로 불과 1 분 거리에 위치하고 있어 관광 및 비즈니스로 부산을 찾는 모든 분들에게 가장 이상적인 호텔입니다.· 비즈니스 여행객에 최적화된 디럭스 객실부터 가족 단위 관광객에게 알맞은 스위트까지 보유한 총 360 개의 객실은 최신 시설과 합리적인 가격으로 부산 관광 시장을 선도할 것입니다.,
66,3010660,1,센트럴파크 호텔 부산,0,4.7,238,"· 청결함과 세심한 서비스를 바탕으로 센트럴파크 호텔 부산은 COVID-19 에 대응하여 세스코 업체를 통한 주기적인 방역을 하고 있습니다.· 한국관광공사에서 프리미어 품질 인증된 깨끗하고 편안한 객실과 “베러댄와플” 카페에서 달콤한 휴식을 누려보세요.· 관광과 비즈니스의 허브로서 이동의 편리함 뿐 아니라 아쿠아리움, 뮤지엄, 부산타워 등 유명 관광지와의 제휴 할인특가 또한 제공하고 있으며 자세한 사항은 공식 홈페이지에서 확인하실 수 있습니다.· http://www.CENTRALPARKHOTELBSUAN.com· 남포역 7번 출구에서 도보 3분으로 남포지구대 맞은 편에 위치합니다.· 자갈치 · 국제 · 깡통 (야)시장과 BIFF광장 · 용두산공원 · 롯데백화점 등 호텔 근처에서 관광 · 먹거리 · 쇼핑 · 비즈니스 · 교통의 편리함까지 오감만족 여행을 즐기실 수 있습니다.",
67,3010281,1,솔라리아 니시테츠 부산,0,4.8,1189,"· 번화한 도심 속에서도 휴식을 취할 수 있는 프라이빗 공간, 청결하고 쾌적한 공간에서 몸과 마음도 편안해집니다.· 부산의 중심, 서면이라는 최고의 입지조건으로 백화점, 면세점, 레스토랑 등이 밀집하여 부산 여행을 만끽하실 수 있습니다.· 밝은 미소와 마음을 담은 서비스로 고객님을 모시는 솔라리아 니시테츠 호텔 부산의 매력을 느껴보세요.",
68,3009094,1,신라스테이 해운대,4,4.7,1536,"· 휴양과 레저, 문화 관광이 어우러진 글로벌 관광도시 해운대에 신라스테이를 선보입니다.· 모던한 인테리어의 407개의 객실에서 편안함과 쾌적함이 인상적인 최상의 휴식을 누려보세요.· 천혜의 절경과 어우러진 해운대해수욕장, 동백섬, 달맞이 언덕 등 부산 관광명소의 접근이 용이합니다.",
69,3001735,1,지엔비 호텔,0,4.7,888,· 부산의 유명 관광지 부평 깡통 시장거리에 위치해 있는 지앤비 호텔입니다.· 모던한 인테리어와 자연스러운 편안함을 추구하는 품격있는 공간입니다.· 행복한 부산 여행을 꿈꾸신다면 지앤비 호텔에서 여행의 즐거움을 덧칠해보세요.,
70,3001562,1,이비스 앰배서더 부산 시티센터,3,4.7,502,"· 부산의 비즈니스와 쇼핑의 중심지인 서면에 위치, 합리적인 가격으로 시내 중심지에 머무르기를 원하는 비즈니스맨과 도심속 여유로운 주말을 선호하는 레저 여행객 모두에게 편안하고 안락한 숙박시설을 제공합니다.· 부전역 1번출구에서 도보 3분거리! 최고의 접근성을 자랑합니다.· 호텔 최고층에 위치한 탁 트인 전망의 호텔 로비! 레스토랑, 코인 세탁실, 비즈니스 코너 등 다양한 부대시설이 갖춰져 있는 이비스 앰배서더 부산 시티센터에서 부산여행의 소중한 추억을 만들어보세요 :)",
71,3001273,1,부산 비즈니스 호텔,3,4.9,506,"· 서면의 중심에 위치한 세련되고 감각적인 분위기의 특 2급 호텔입니다.· 고급스럽고 넓은 로비, 다양한 뷔페 레스토랑이 준비되어 있어요!· 지하철 서면역에서 도보로 7분거리에 위치해 있어요:D",
72,3001112,1,파라다이스 호텔 부산,5,4.9,1176,"· 1989년 세계 호텔, 모텔협회 인테리어 부문 골든 키상 수상 이력으로 짐작할 수 있듯 중후하고 품격있는 인테리어를 자랑하는 파라다이스호텔 부산· 투숙객 분들은 수영장과 스파시설 씨메르, 피트니스 센터의 다양한 부대시설을 즐길 수 있습니다!· 내집같은 편안함과 휴양지의 낭만을 함께 느껴보세요!",
73,3000778,1,리베로 호텔(구 해운대 리베라 호텔),2,4.3,386,· 전 객실 침구 & TV 리모델링로 새 것같은 객실 컨디션을 즐겨보세요. · 해운대 역에서 5분 거리로 해운대를 즐기기에 이보다 더 좋은 호텔이 있을까요? 호텔 바로 앞 해운대 바닷가를 즐겨보세요!· 호텔 주변의 해운대 시장과 맛집이 즐비해 있어 심심할 틈이 없답니다.,
74,3000620,1,해운대 센텀 호텔,0,4.7,862,"· 해운대 백사장까지 차로 단 10분 거리에 위치하고있어요.· 최대 400여대를 주차할 수 있는 넓은 주차공간이 있어 주차걱정없이 OK!· 센텀시티, 신세계백화점과 벡스코 사이에 위치해있어 쇼핑하기에 알맞은 곳이에요 :)",
75,1000110337,1,해운대 영무파라드호텔,0,4.6,209,"· 해운대 영무파라드는 맑은 공기와 푸른 바다가 전하는 여유와 즐거움을 간직하고 있으며, 전 객실을 이용하시는 고객 여러분의 편의를 최우선으로 늘 최적의 서비스를 제공하고 있습니다.· 특히 호텔 내 레스토랑, 수영장 등의 부대시설을 갖추고 있어 여행이 더 쾌적하도록 도와드립니다.· 고객 여러분께 최적의 서비스를 제공하는 저희 해운대영무파라드와 즐거운 여행이 되시길 바랍니다.",
76,3010790,1,엘리시아,0,4.1,3280,"· 오션뷰를 만끽할 수 있는 깔끔하고 깨끗한 부티끄 호텔입니다!· 해운대해수욕장과 약 50m 거리로 바로 앞에서 해운대의 젊음을 느낄 수 있는 최상의 입지 조건입니다.",
77,3000956,1,웨스틴 조선 부산,5,4.7,219,· 부산 최고의 해변 해운대에 위치한 특1급 호텔로 동백공원과도 근접하여 육지와 바다를 한번에 즐기실 수 있어요 :)· 우리나라에서 가장 아름다운 해수욕장의 명당인 동백섬에 위치하여 최고의 관광 명소로 명성을 떨치고 있습니다.· 세계적인 호텔 체인답게 최고의 서비스와 품질로 오직 당신만을 위한 눈부신 순간을 제공합니다. ,
78,3000668,1,베스트 루이스 해밀턴 해운대,0,4.8,307,"· 부산 최초의 비즈니스 부티크 호텔로 유명 연예인들이 즐겨 찾는 감각적 객실을 갖추고 있습니다.· 스타일과 편의를 모두 추구하는 비즈니스맨들을 위한 최적의 호텔이며, 특별한 공간을 추구하는 여행객을 위한 맞춤형 호텔입니다!· 소파, 간단한 작업을 위한 컴퓨터 등 특급호텔과 동일한 서비스를 제공해드려요. : )· 전 객실 에이스 침대 사용· 로비에 24시간 Free Drink Zone 운영 (커피, 주스, 스낵 등)",
79,1000110903,1,엘시티 레지던스,0,4.8,89,"· 해운대 엘시티 레지던스,해운대의 랜드마크 엘시티 레지던스는 비치 프런트를 보유한 6성급 레지던스입니다.· 101F높이로 국내 2번째의 초고층 건물이며 전 객실 오션&비치뷰를 선사합니다.· 100%예약제로 진행되는 프라이빗한 힐링 플레이스입니다.· 최근 재확산하는 코로나에 대비해 객실내 방역수준을 한단계 높여서 진행하고 있기에 체크인 시간이 한시간 늦춰졌습니다.보다 안전한 객실제공을 위해 불가피한 결정이오니 이점 양해 부탁드립니다.· 엘시티 매니지먼트에서 보유한 전객실에 록시땅 어메니티와 네스프레소 커피머신이 기본으로 제공됩니다.· 또한 일부객실은 누하스 안마의자, 스타일러, 대형빔프로젝터, 고급스피커 등이 설치되어 있어 편리함과 고급스러움을 더해주고 있습니다.",
80,3001614,1,베니키아 호텔 해운대,3,4.5,1684,· 깔끔하고 고급스러운 호텔의 내외부를 비롯하여 격조높은 서비스와 안락함으로 객실은 머무는 고객님의 품격도 한층 더 높여드립니다.· 해운대 해수욕장과 도보 5분 거리로 가슴 탁 트이는 바다를 바라보며 편안한 휴식의 공간을 즐길 수 있습니다.· 전객실 천연온천수를 공급하며 온몸의 피로는 물론 마음의 묵은 모든 피로까지 한번에 씻어줄수 있는 온천수 사우나 시설을 운영하고 있습니다.,
81,3000964,1,호텔 인더스트리 해운대,0,4.4,302,"· 모던함과 미니멀한 산업풍이 조화를 이룬공간,심플하지만 따뜻하고 편안한 공간을 제공합니다.· 클래식한 객실에는 천장부터 바닥까지 내려오는  대형 창문과 원목 마루로 개방감과 쾌적함을 만끽할 수 있습니다.· 해운대역 5번출구 도보 3분 거리에 있습니다.",
82,1000108955,1,페어필드 바이 메리어트 부산 송도 비치,3,4.7,344,"· 완벽한 바다 전망과 더불어 편안한 객실을 자랑하는 페어필드 바이 메리어트 부산 송도 비치를 경험해 보세요.· 호텔은 눈부신 푸른 바다와 해안선을 자랑하며 대한민국 최초의 해수욕장인 송도 해수욕장에서 도보 1분 이내 거리에 위치하고 있습니다.· 숨막히는 해안절경을 따라 펼쳐지는 환상적인 암남공원 트레킹 코스로 여정을 시작하고, 여가시간에는 쇼핑을 즐겨 보세요.· 부산 최대 규모의 전통시장인 국제시장과 자갈치시장에서 지역의 모든 볼거리와 먹거리를 즐기실 수 있습니다.· 더불어 부산 현지의 다양한 추억과 문화를 담고 살아가고 있는 감천 문화마을과 흰여울 문화마을이 가져다 주는 삶의 여유로움도 함께 느껴보세요.",
83,3020321,1,H Avenue 광안리해변점,2,4.7,1363,"· 2019년 완공된 최고급 설비 호텔· 한식,양식을 동시에 즐기는 조식뷔페· 전고객 LG스타일러 무료이용· 오션뷰 라운지 전고객 이용가능· 전객실 삼성 큐브 공기청정기 비치· 전객실 넷플릭스 이용 가능· 5성급 최고급 구스 침구 / 벨기에산 최고급 라텍스 · 고품격 인테리어, 최상의 서비스를 갖춘 에비뉴 호텔에서 가족, 연인, 친구들과 특별한 추억 만들어보세요.· 풍성하고 배부른 체크인 이벤트 다수 !· 광안리해수욕장에서 도보 1분 거리에 위치해있습니다.",
84,3017701,1,해운대 베이몬드 호텔,0,4.9,754,"· ★한국 관광 품질인증 프리미어 획득★· 관광진흥법에 따라 숙박쇼핑 등 관광접점 대상 품질기준을 마련해 국가적으로 단일화된 품질인증 및 마크를 부여하는 제도입니다.· 이는 서류평가 및 1,2차의 현장평가를 거처 획득하게 됩니다.· 저희 베이몬드호텔은 총점 90% 이상 획득하여 프리미어 등급을 획득 하였습니다.· 저희 베이몬드호텔 전 직원은 고객여러분들의 편안하고 만족스러운 투숙을 위해 언제나 최선을 다할 것을 약속 드립니다. 감사합니다.·  · 2019년 1월 오픈한 신규호텔입니다!· 베이몬드 호텔은 부산 관광지의 중심! 해운대에 위치 하고 있습니다.· 주변 관광지로는 해운대 해수욕장과 SEA LIFE 아쿠아리움이 걸어서 5분 거리에 있으며 누리마루 APEC하우스가 있는 동백섬이 도보로 20분 거리,산책을 즐기기에 좋은 달맞이길은 챠량 10분거리에 있습니다.",
85,3001534,1,SC헬싱키,0,4.6,331,"· 부산의 명소 해운대에 위치한 부산 SC 헬싱키!· 해운대 지하철 역 3분, 해수욕장 5분거리의 접근성과 부산을 제대로 즐길 수 있는 최적의 장소입니다!· 넓고 쾌적한 객실! 편안하고 안락한 휴식 공간과 최상의 시설, 청결한 환경, 수준 높은 서비스를 선사합니다.",
86,3000745,1,코모도호텔 부산,4,4.6,1055,"· 오리엔탈 특급! 코모도만의 독특한 외관 (이순신 장군의 기상에서 영감을 받았다고!)· 조선시대 왕궁에서 영감받은 한국적인 로비와 내부는 내, 외국인 모두에게 사랑받는답니다!· 자갈치 시장과 국제시장이 가까워요 ! 싱싱한 회, 냉채족발 부산 맛 투어를 즐겨보세요.· 새 건물은 아니지만, 깨끗하게 관리되어 있다는 칭찬이 많습니다 :) · 신종 코로나19 바이러스확산 방지를 위한 시설 소독 안내· 전 이용시설 및 객실 내부 주기적 소독 실시 (주 2회 매주 월/목요일)· 고객 접점 직원의 마스크 착용과 철저한 손소독 의무화· 공용장소 손소독제 비치",
87,1000111400,1,미디 호텔 부산 영도,0,4.7,111,"· 전 객실 부산항의 하버뷰로 탁트인 바다를 보며 휴식을 즐길 수 있는 호텔입니다.· RCD, H-PHLE 공법으로 설계되어 일반 콘크리트보다 내진설계가 우수한 건물입니다.· 영도대교, 태종대, 자갈치시장, 국제시장, 송도해수욕장 등 다양한 부산의 명소와 인접한 영도의 랜드마크 호텔입니다.",
88,1000110235,1,호텔 센트럴베이 광안리,3,4.7,1013,"· 넓고 푸르른 바다를 객실에서 바라보며, 일상의 피로를 안락하고 편안한 공간에서 해소하며 재충전할 수 있는 휴식처입니다.· 최선의 서비스를 제공하여 고객에게 최고의 만족을 선사하기 위해 노력하겠습니다.· Hotel Central Bay는 134객실, 6개의 다른 타입으로 객실이 구성되어 있으며, 부대시설로는 Cafe illy, Fitness Center, Restaurant, Business Center이 있으며,호텔 내에서 All in one 서비스를 제공해 드립니다.· 또한, 비즈니스 회의 및 소규모 모임에 적합한 연회 및 미팅룸도 준비되어 있습니다.· 휴식과 여유로움을 만끽하실 수 있도록 최선의 노력을 하는 부산 광안리의 또 다른 랜드마크 Hotel Central Bay가 되도록 하겠습니다.",
89,1000109960,1,펠릭스 by STX 호텔 앤 스위트,0,4.8,296,"· 부산을 대표하는 관광명소 해운대에 위치한 펠릭스바이에스티엑스는 STX 서비스에서 운영하는 라이프스타일 호텔입니다.· 펠릭스호텔은 해운대 지하철역 5번출구와 다이렉트로 연결되어 있어 뛰어난 접근성과 편리한 교통환경을 갖추고 있습니다.· 다양한 크기의 스튜디오 타입과 원베드룸 타입으로 나뉘어진 객실은 취사가능한 주방과 테이블, 업무용 데스크, 세탁기 등 다양한 편의용품을 갖추고 있어 비즈니스 및 레저 여행객 모두 편안한 휴식을 취하실 수 있습니다.",
90,3013079,1,하운드 남포 프리미어,0,4.7,2182,"· 하운드 남포 프리미어는 여행객들에게 뛰어난 시티뷰를 선물합니다.· 도심 속 감각적인 힐링을 책임지는 하운드 남포 프리미어는 자갈치역에서 도보 1분 거리면 만날 수 있습니다.· 역에서뿐만 아니라 주변 관광지도 도보 5분 거리면 방문할 수 있어 여행객들에게는 접근성이 뛰어난 곳으로 유명합니다.· BIFF광장, 자갈치시장, 국제시장, 깡통시장 등이 호텔 인근에 위치해 있어 부산여행을 편안히 즐길 수 있습니다. · 밤이되면 호텔 루프탑에서 화려한 시티뷰를 감상할 수 있습니다.· 루프탑이 아닌 객실에서 시티뷰를 감상하고 싶다면 발코니 더블 객실을 이용해보세요. 널찍한 테라스에서 프라이빗하게 시티뷰를 즐길 수 있습니다.· 전 객실 100% 고급구스침구와 최고급 매트리스로 고객님들께 편안한 잠자리를 선사합니다.",
91,3011771,1,센텀 프리미어 호텔,0,4.7,1657,"· 지하 5층, 지상 22층 규모로 총 603개 객실을 갖추고 있는 프리미엄 호텔입니다.· 센텀시티역 11번 출구에서 도보로 5분 거리에 위치해 있어 접근성이 좋습니다.· 센텀시티, 신세계백화점과 벡스코 사이에 위치해있어 쇼핑하기 좋습니다.",
92,3001271,1,호텔 더 마크 해운대,0,4.4,658,"· 호텔 더마크는 모든 객실이 간단 취사가 가능하며 주방시설이 구비되어있습니다. · 도보 2분 거리에 해운대 해변을 마주하고 있습니다.· 친환경 자재로 이루어진 객실은 개별 냉,난방이 가능하여 출장이나 휴가를 즐기시는 고객에게 탁월합니다.",
93,3010806,1,하운드 광안리,2,4.6,1433,"· 감각적인 트렌드 인테리어를 선도하는 광안 하운드 호텔입니다.· 광안리의 바다와 아름다운 광안대교를 한눈에 감상할 수 있으며, 젊고 열정적인 컨텐츠를 경험할 수 있습니다.· 광안리해수욕장에서 도보 1분 거리로 최상의 위치를 자랑합니다.· ※ 광안하운드 홍보 영상",
94,3001425,1,한화리조트 해운대,0,4.6,152,"· 부산의 랜드마크 광안대교, 오륙도까지 최고의 전망을 자랑하는 해운대 한화리조트· 눈부신 전망과 품격있는 일식당, 조식뷔페, 32층 스카이바에서 로맨틱한 여행을 즐겨보세요.",
95,3001269,1,크라운 하버호텔 부산,0,4.6,987,"· KTX 부산역, 부산 지하철 1호선 중앙역 사이에 위치한 접근성이 우수한 호텔입니다. · 아름다운 부산항 앞바다와 부산대교를 감상하기에 최적의 위치를 자랑합니다. · 부산 명물 자갈치 시장이 코앞에! 식도락 여행을 준비하고 계신 고객님께 강력히 추천합니다. ",
96,3000968,1,롯데 호텔 부산,5,4.9,580,"· 면세점과 백화점, 멀티플렉스 영화관이 있는 복합 쇼핑타운을 조성하며 부산 시내 중심 스카이라인을 조감하는 시티뷰를 즐기실 수 있습니다.· 롯데 해온 베딩 시스템으로 최상의 휴식과 숙면을 위한 매트리스를 포함하여 포근한 거위털 이불(duvet) 및 거위털 베개 등까지 전 객실에 차별화된 침대 및 침구류 서비스를 제공하고 있습니다.",
97,1000101409,1,라마다 앙코르 바이 윈덤 부산역,0,4.8,591,"· 부산역 1분 거리에 위치하여 비즈니스 뿐만 아니라 여행객들에게도 최상의 위치를 자랑합니다.· 차별화된 객실 인테리어와 수려한 외관 디자인으로 화려하면서도 중후한 멋을 선사합니다.· VIP를 예우하는 고품격 시설과 쾌적한 휴식공간, 하이클래스 생활 편의시설으로 더욱 편리한 공간을 제공합니다.",
98,3020187,1,부산 구포 아몬드호텔,0,4.7,488,"· 깔끔하고 심플한 공간 연출로 아늑한 분위기와 함께 편안함을 선사합니다.· 부산 북구 지역에서 가장 넓은 객실과 욕실을 보유하고 있으며, 구포역(KTX, 전철)과 인접하여 교통이 편리하며, 신축 호텔로 고객들의 편안한 휴식공간을 제공하고 있습니다.· [단독] 전 객실 에탄올 소독 실시 ! ",
99,3010424,1,베이하운드 호텔,2,4.7,662,"· 모던하고 고급스러운 인테리어, 멋진 부산 야경을 객실에서 즐길 수 있는 베이하운드 호텔입니다.· 영도대교의 야경과 빼곡하게 들어차있는 배들의 향현은 외국에 와있는 듯한 느낌을 선사합니다.· 남포역과 자갈치 시장을 도보로 이동할 수 있어 부산여행을 즐기기 좋은 최적의 호텔입니다.",
100,3008397,1,호텔 포레 프리미어 남포,0,4.7,486,"· ※ 신종 코로나바이러스 대응 선제 방역 실시 ※· '호텔포레 프리미어 남포점'은 신종 코로나바이러스 감염으로부터 고객을 보호하기 위하여, 정기적으로 시행되는 소독과는 별도로 특별 방역 작업을 실시 하였습니다.· 프런트 직원들은 모두 마스크를 착용하고 있으며, 손 세정제도 프런트에 비치되어 있습니다.· '호텔포레 프리미어 남포점'에 방문해주시는 모든 고객님이 안심하실 수 있도록, 고객님의 안전을 최우선 하는 환경을 만들도록 최선을 다하겠습니다.· 웰컴드링크바 무료이용 및 맞춤베개 서비스 제공· 미세먼지 안심! 전객실 공기청정기 구비! · 모던하면서 심플한 차별화된 객실과 특별한 공간으로 감각적인 분위기를 선사합니다.· 유명한 맛집이 모여 있는 자갈치시장, 부평시장 골목 등 다채로운 먹거리, 다양한 볼거리와 문화를 즐길 수 있는 최적의 장소에 위치해 있습니다.",
101,3001685,1,켄트호텔 광안리 바이 켄싱턴,0,4.5,583,"· 켄트호텔은 광안리 해수욕장을 가장 잘 즐길 수 있는 최적의 자리에 위치하고 있습니다.· 젊고 트렌디한 와인 파티, 루프탑 라운지, 수입맥주 무제한, 치맥 등의 컨텐츠로 재미있는 힐링의 공간 제공· 광안리 바다와 반짝이는 광안대교, 부산 시티의 야경을 한눈에 감상할 수 있는 멋진 뷰",
102,3001459,1,베스트웨스턴 해운대 호텔,0,4.5,307,· 해운대 베스트웨스턴은 해운대 해수욕장에서 가까운 거리에 있으며 도보로 이동하기 좋은 위치에 부산 아쿠아리움이 있습니다.· 비즈니스 고객과 여행으로 오시는 모든분들께  합리적인 가격으로 최고의 편안함과 서비스를 드릴것을 약속 드립니다.,
103,3001279,1,이비스 버젯 앰배서더 부산 해운대,2,4.5,745,"· 두 말이 필요 없습니다! 여기는 해운대!!! 해운대 해변과 도보로 단 5분!· 깔끔하고 감각적인 인테리어로 친구끼리, 연인끼리 부산을 찾은 모든 분들께 상큼한 휴식을 보장합니다.· 해운대역, 해운대시외버스 터미널과 인접하여 대중교통으로 부산을 찾는 분들께서 빠르고 쉽게 찾아오실 수 있는 장점이 있습니다. ",
104,3000590,1,호텔 농심,5,4.7,419,"· 50여년동안 오랜 사랑을 받아온 호텔 농심은 온천의 명소로 각광받는 동래온천지구 내 위치해 있으며, 부산 1호선 온천장역 1번 출구에서 도보로 10분 소요됩니다.· 필리핀 밴드의 공연을 감상할 수 있는 '더 바'에는 중소형 가라오케룸이 마련되어 있으며, 정통 독일맥주 양조장인 '허침성 브로이'와 한국식 제과를 파는 더 베이커리' 등이 있어 다양한 맛을 경험하실 수 있습니다.· 허심청 사우나 리뉴얼 !",
105,3020164,1,부산 사상 호텔 프리마,0,4.1,356,"· 깔끔한 객실 인테리어로 편안한 휴식을 제공합니다.· 부산의 김해공항에 가까운 호텔, 호텔 프리마 입니다.",
106,3018177,1,부산역 노떼 라 미아,0,4.8,653,· 편안한 휴식 공간을 제공합니다.· 부산역에서 도보로 약 5분 거리에 위치해있습니다.,
107,3015832,1,미포 오션사이드 호텔,2,4.8,743,"· 2018년 8월 오픈한 신규 호텔· 모던하고 깔끔한 인테리어로 편안한 휴식을 제공합니다.· 무료세탁,전자레인지, 얼음 정수기, 커피 머신 무료 이용 가능합니다.· 해운대해수욕장 도보 1분 거리에 위치해 있습니다.",
108,3011934,1,브라운도트 송정점,2,4.5,607,· 브라운도트 송정점에는 바다와 휴식만이 존재합니다.· 일상에서 벗어나 감성을 자극하는 도심 속 디자인 호텔· 만약 오션뷰 파노라마 뷰의 특권을 누리고 싶다면 스위트오션뷰 룸을 추천! 침대에서 일렁이는 파도를 바라보며 아무 생각 없이 누워있는 것 자체가 휴식이 되죠. 지친 일상에서 벗어나 자연 속 휴식을 찾는다면 후회하지 않으실 거예요.·  · 에디터 tip· 1. 전객실 넷플릭스 가능· 2. 송정해수욕장 바로 앞· 3. 루프탑 이용 가능,
109,3001173,1,부산역 아몬드 호텔,0,4.6,468,"· KTX 부산역 1분, 지하철 부산역 2분 거리에 위치합니다!· 영화 '국제시장'의 그 감동을 그대로!! 자갈치, 국제시장, 깡통시장, 보수동 책방골목, 감천문화마을까지 다채롭게 둘러보실 수 있어요~· 깔끔하고 고급스러운 인테리와 함께 편안함을 느껴보세요!",
110,1000102036,1,브라운도트 남포충무점(자갈치시장),0,4.6,94,"· ★브라운도트 남포충무점만의 특별한 서비스★ 남포동/자갈치/송도 일대 관광명소 드랍 서비스 OPEN!!(브라운도트 남포충무점 -> 관광명소) 픽업 서비스는 현장 상황에 따라 제한적으로 가능합니다.반드시 호텔 프런트로 사전 문의 바랍니다. 051-710-2825· 도심에서의 자연의 힐링과 감각적 재충전을 모티브로 하여 보다 풍부한 채광과 녹음, 주거에서 사용하기 힘든 다양한 색감과 구조를 도입했습니다.· 뷰포인트-연안부두,부산타워,영도대교,자갈치시장",
111,3016614,1,브라운도트 서면역점 비즈니스,0,4.9,463,"· 비즈니스호텔의 신개념 객실 퀄리티와 베딩, 넓은 객실, 친절한 서비스로 방문하는 고객분들께 비즈니스 호텔에 대한 새로운 가치를 전해드립니다.· 대중적이면서도 개성 있는 호텔로 낯선 호텔이 아닌 편안한 공간에 온듯한 분위기를 느낄 수 있습니다.· 각 객실마다 모던한 인테리어로 트렌디한 휴식처를 제공합니다.",
112,3013138,1,브라운도트 구서역점,0,4.8,650,"익숙하지만 일상에서 벗어나 감성을 자극할 수 있는 도심 속 비즈니스 호텔 부산 브라운도트 구서점 비즈니스입니다.· 감각적인 트렌드 인테리어를 선도하는 호텔입니다.· 빈티지한 감성에 품격을 더한 하이퀄리티 새로운 호텔을 만나보세요! · 24시간 이용가능한 조식서비스· 저희 브라운도트호텔을 이용해주시는 모든 고객님들께 토스트, 씨리얼, 우유, 주스, 커피를 24시간 시간제한없이 1층 카페테리아에서 이용하실 수 있습니다.",
113,3010787,1,브라운도트 광안리민락점,0,4.3,1126,"· 익숙하지만 일상에서 벗어나 감성을 자극할 수 있는 도심 속 부티크 공간, 호텔 브라운도트 광안리 오션브릿지입니다.· 연령이나 취향에 상관없이 누구나 호감을 가질 만한, 대중적이면서도 개성있는 호텔로 낯선 호텔이 아닌 편안한 공간에 온듯한 분위기를 느낄 수 있습니다.· 광안리해수욕장에서 도보 2분 거리에 위치해있습니다.",
114,3000587,1,코오롱 씨클라우드호텔,0,4.3,281,· 해운대 중심에 있어 부산국제영화제와 부산불꽃축제가 한눈에!· 낮과 밤이 아름다운 해운대의 오션뷰가 눈앞에 펼쳐지는 최고의 전망은 씨클라우드의 자랑이에요 :) · 부산 최초의 레지던스형 호텔로 깔끔한 취사 시설과 야외 수영장까지 완비되어있어요! ,
115,3006566,1,광안리 마린뷰호텔,0,4.1,503,"도심 불빛 아래로 흐르는 바다, 광안리 해수욕장이 보이는 광안리 마린뷰호텔입니다.깔끔하면서도 감각적인 객실에서 아늑한 휴식을 즐겨보세요.광안리해수욕장이 도보로 약 1분 거리에 있어 최적의 위치를 자랑합니다.· Fluent in English (영어회화 가능한 직원 있음)· 전 객실이 금연입니다. 객실 내 흡연 시 강제 퇴실 및  과태료 부과됩니다.오시는 길:광안리 해변가에서 수변공원 가는길에 오션브릿지 쌍둥이 타워 B동 11층입니다. :)주차장은 건물 1층에 투썸플레이스와 수정궁 사이 샛길로 들어가시면 지하주차장과 연결되어있으니 편하게 이용해주세요.건물 뒤쪽에는 놀이공원이있고, 주차장으로 들어가시려면 건물 앞쪽으로 와주세요 :)마린뷰 공지사항객실 유지보수 진행중으로 객실내 PC이용이 어렵습니다. 해당 부분 양해 부탁드립니다. 감사합니다.기간 : 2020년 5월 1일 ~ 12월 31일까지",
116,3001092,1,호텔 일루아,0,4.6,400,"· 호텔 일루아는 해운대 달맞이길의 명소에 위치하고 있습니다.· 광안대교와 오륙도의 아름다운 야경과 함께 휴식과 숙면을, 그리고 해운대에서 유일하게 조용한 아침을 맞을 수 있는 곳 입니다 :)· 감각적인 디자인과 따뜻함이 공존하는 인테리어에서 스파와 함께 오늘의 피로를 풀어보세요!",
